Symbols,cluster
ENSMUSG00000016984,1
ENSMUSG00000017146,1
ENSMUSG00000017286,1
ENSMUSG00000017288,1
ENSMUSG00000017386,1
ENSMUSG00000017390,1
ENSMUSG00000017400,1
ENSMUSG00000017428,1
ENSMUSG00000017550,1
ENSMUSG00000017615,1
ENSMUSG00000017631,1
ENSMUSG00000017716,1
ENSMUSG00000017747,1
ENSMUSG00000017754,1
ENSMUSG00000017756,1
ENSMUSG00000017760,1
ENSMUSG00000017764,1
ENSMUSG00000017767,1
ENSMUSG00000017858,1
ENSMUSG00000017861,1
ENSMUSG00000018001,1
ENSMUSG00000018012,1
ENSMUSG00000018040,1
ENSMUSG00000018042,1
ENSMUSG00000018102,1
ENSMUSG00000018196,1
ENSMUSG00000018199,1
ENSMUSG00000018239,1
ENSMUSG00000018286,1
ENSMUSG00000018398,1
ENSMUSG00000018442,1
ENSMUSG00000018446,1
ENSMUSG00000018507,1
ENSMUSG00000018509,1
ENSMUSG00000018548,1
ENSMUSG00000018572,1
ENSMUSG00000018574,1
ENSMUSG00000018581,1
ENSMUSG00000018599,1
ENSMUSG00000018651,1
ENSMUSG00000018672,1
ENSMUSG00000018677,1
ENSMUSG00000018733,1
ENSMUSG00000018750,1
ENSMUSG00000018770,1
ENSMUSG00000018774,1
ENSMUSG00000018796,1
ENSMUSG00000018800,1
ENSMUSG00000018809,1
ENSMUSG00000018821,1
ENSMUSG00000018841,1
ENSMUSG00000018848,1
ENSMUSG00000018900,1
ENSMUSG00000018927,1
ENSMUSG00000018931,1
ENSMUSG00000018932,1
ENSMUSG00000019039,1
ENSMUSG00000019055,1
ENSMUSG00000019066,1
ENSMUSG00000019080,1
ENSMUSG00000019087,1
ENSMUSG00000019173,1
ENSMUSG00000019210,1
ENSMUSG00000019214,1
ENSMUSG00000019261,1
ENSMUSG00000019295,1
ENSMUSG00000019297,1
ENSMUSG00000019303,1
ENSMUSG00000019428,1
ENSMUSG00000019432,1
ENSMUSG00000019505,1
ENSMUSG00000019577,1
ENSMUSG00000019578,1
ENSMUSG00000019590,1
ENSMUSG00000019718,1
ENSMUSG00000019738,1
ENSMUSG00000019773,1
ENSMUSG00000019774,1
ENSMUSG00000019779,1
ENSMUSG00000019791,1
ENSMUSG00000019795,1
ENSMUSG00000019796,1
ENSMUSG00000019806,1
ENSMUSG00000019810,1
ENSMUSG00000019813,1
ENSMUSG00000019818,1
ENSMUSG00000019822,1
ENSMUSG00000019823,1
ENSMUSG00000019832,1
ENSMUSG00000019851,1
ENSMUSG00000019861,1
ENSMUSG00000019863,1
ENSMUSG00000019876,1
ENSMUSG00000019883,1
ENSMUSG00000019942,1
ENSMUSG00000019948,1
ENSMUSG00000019970,1
ENSMUSG00000019984,1
ENSMUSG00000019992,1
ENSMUSG00000020019,1
ENSMUSG00000020022,1
ENSMUSG00000020027,1
ENSMUSG00000020056,1
ENSMUSG00000020057,1
ENSMUSG00000020085,1
ENSMUSG00000020086,1
ENSMUSG00000020092,1
ENSMUSG00000020097,1
ENSMUSG00000020105,1
ENSMUSG00000020111,1
ENSMUSG00000020116,1
ENSMUSG00000020120,1
ENSMUSG00000020121,1
ENSMUSG00000020133,1
ENSMUSG00000020156,1
ENSMUSG00000020163,1
ENSMUSG00000020171,1
ENSMUSG00000020198,1
ENSMUSG00000020230,1
ENSMUSG00000020231,1
ENSMUSG00000020232,1
ENSMUSG00000020234,1
ENSMUSG00000020238,1
ENSMUSG00000020250,1
ENSMUSG00000020255,1
ENSMUSG00000020258,1
ENSMUSG00000020262,1
ENSMUSG00000020263,1
ENSMUSG00000020265,1
ENSMUSG00000020280,1
ENSMUSG00000020282,1
ENSMUSG00000020287,1
ENSMUSG00000020307,1
ENSMUSG00000020319,1
ENSMUSG00000020321,1
ENSMUSG00000020328,1
ENSMUSG00000020330,1
ENSMUSG00000020331,1
ENSMUSG00000020346,1
ENSMUSG00000020377,1
ENSMUSG00000020380,1
ENSMUSG00000020381,1
ENSMUSG00000020387,1
ENSMUSG00000020392,1
ENSMUSG00000020399,1
ENSMUSG00000020402,1
ENSMUSG00000020412,1
ENSMUSG00000020444,1
ENSMUSG00000020448,1
ENSMUSG00000020464,1
ENSMUSG00000020471,1
ENSMUSG00000020483,1
ENSMUSG00000020491,1
ENSMUSG00000020492,1
ENSMUSG00000020493,1
ENSMUSG00000020495,1
ENSMUSG00000020521,1
ENSMUSG00000020526,1
ENSMUSG00000020527,1
ENSMUSG00000020532,1
ENSMUSG00000020534,1
ENSMUSG00000020537,1
ENSMUSG00000020538,1
ENSMUSG00000020547,1
ENSMUSG00000020549,1
ENSMUSG00000020570,1
ENSMUSG00000020572,1
ENSMUSG00000020585,1
ENSMUSG00000020593,1
ENSMUSG00000020604,1
ENSMUSG00000020605,1
ENSMUSG00000020608,1
ENSMUSG00000020610,1
ENSMUSG00000020621,1
ENSMUSG00000020629,1
ENSMUSG00000020634,1
ENSMUSG00000020635,1
ENSMUSG00000020649,1
ENSMUSG00000020650,1
ENSMUSG00000020652,1
ENSMUSG00000020654,1
ENSMUSG00000020656,1
ENSMUSG00000020659,1
ENSMUSG00000020661,1
ENSMUSG00000020664,1
ENSMUSG00000020691,1
ENSMUSG00000020707,1
ENSMUSG00000020708,1
ENSMUSG00000020732,1
ENSMUSG00000020739,1
ENSMUSG00000020741,1
ENSMUSG00000020773,1
ENSMUSG00000020777,1
ENSMUSG00000020782,1
ENSMUSG00000020792,1
ENSMUSG00000020803,1
ENSMUSG00000020806,1
ENSMUSG00000020808,1
ENSMUSG00000020818,1
ENSMUSG00000020821,1
ENSMUSG00000020827,1
ENSMUSG00000020828,1
ENSMUSG00000020829,1
ENSMUSG00000020832,1
ENSMUSG00000020834,1
ENSMUSG00000020836,1
ENSMUSG00000020838,1
ENSMUSG00000020841,1
ENSMUSG00000020843,1
ENSMUSG00000020869,1
ENSMUSG00000020873,1
ENSMUSG00000020876,1
ENSMUSG00000020877,1
ENSMUSG00000020888,1
ENSMUSG00000020892,1
ENSMUSG00000020897,1
ENSMUSG00000020911,1
ENSMUSG00000020956,1
ENSMUSG00000020964,1
ENSMUSG00000020973,1
ENSMUSG00000020988,1
ENSMUSG00000021009,1
ENSMUSG00000021013,1
ENSMUSG00000021024,1
ENSMUSG00000021033,1
ENSMUSG00000021036,1
ENSMUSG00000021044,1
ENSMUSG00000021048,1
ENSMUSG00000021057,1
ENSMUSG00000021067,1
ENSMUSG00000021069,1
ENSMUSG00000021079,1
ENSMUSG00000021094,1
ENSMUSG00000021097,1
