Symbols,Cluster
ENSMUSG00000030652,1
ENSMUSG00000029430,1
ENSMUSG00000079685,1
ENSMUSG00000038388,1
ENSMUSG00000025428,1
ENSMUSG00000085995,1
ENSMUSG00000051329,1
ENSMUSG00000028678,1
ENSMUSG00000029250,1
ENSMUSG00000026421,1
ENSMUSG00000021714,1
ENSMUSG00000017716,1
ENSMUSG00000026672,1
ENSMUSG00000024301,1
ENSMUSG00000028896,1
ENSMUSG00000062981,1
ENSMUSG00000008690,1
ENSMUSG00000027752,1
ENSMUSG00000031479,1
ENSMUSG00000026281,1
ENSMUSG00000000420,1
ENSMUSG00000031256,1
ENSMUSG00000029767,1
ENSMUSG00000026003,1
ENSMUSG00000027160,1
ENSMUSG00000040725,1
ENSMUSG00000058799,1
ENSMUSG00000038005,1
ENSMUSG00000035726,1
ENSMUSG00000019777,1
ENSMUSG00000001517,1
ENSMUSG00000028044,1
ENSMUSG00000028068,1
ENSMUSG00000046591,1
ENSMUSG00000024764,1
ENSMUSG00000005370,1
ENSMUSG00000032050,1
ENSMUSG00000024442,1
ENSMUSG00000003438,1
ENSMUSG00000022477,1
ENSMUSG00000034317,1
ENSMUSG00000058076,1
ENSMUSG00000039128,1
ENSMUSG00000075266,1
ENSMUSG00000001016,1
ENSMUSG00000039202,1
ENSMUSG00000006498,1
ENSMUSG00000027331,1
ENSMUSG00000000563,1
ENSMUSG00000027883,1
ENSMUSG00000035004,1
ENSMUSG00000022391,1
ENSMUSG00000027353,1
ENSMUSG00000028718,1
ENSMUSG00000042489,1
ENSMUSG00000079555,1
ENSMUSG00000085310,1
ENSMUSG00000036223,1
ENSMUSG00000037474,1
ENSMUSG00000029575,1
ENSMUSG00000050668,1
ENSMUSG00000020089,1
ENSMUSG00000039055,1
ENSMUSG00000079508,1
ENSMUSG00000029521,1
ENSMUSG00000020359,1
ENSMUSG00000028378,1
ENSMUSG00000032047,1
ENSMUSG00000071547,1
ENSMUSG00000006527,1
ENSMUSG00000028931,1
ENSMUSG00000051314,1
ENSMUSG00000029253,1
ENSMUSG00000032264,1
ENSMUSG00000032245,1
ENSMUSG00000025474,1
ENSMUSG00000096472,1
ENSMUSG00000040658,1
ENSMUSG00000024369,1
ENSMUSG00000031848,1
ENSMUSG00000031059,1
ENSMUSG00000021131,1
ENSMUSG00000025001,1
ENSMUSG00000060036,1
ENSMUSG00000024054,1
ENSMUSG00000053768,1
ENSMUSG00000026709,1
ENSMUSG00000030751,1
ENSMUSG00000025917,1
ENSMUSG00000030738,1
ENSMUSG00000004897,1
ENSMUSG00000027479,1
ENSMUSG00000019373,1
ENSMUSG00000005981,1
ENSMUSG00000026385,1
ENSMUSG00000026275,1
ENSMUSG00000029177,1
ENSMUSG00000021176,1
ENSMUSG00000016319,1
ENSMUSG00000031146,1
ENSMUSG00000058258,1
ENSMUSG00000055612,1
ENSMUSG00000074867,1
ENSMUSG00000044934,1
ENSMUSG00000096944,1
ENSMUSG00000052997,1
ENSMUSG00000035383,1
ENSMUSG00000024352,1
ENSMUSG00000029763,1
ENSMUSG00000051396,1
ENSMUSG00000035958,1
ENSMUSG00000024841,1
ENSMUSG00000026356,1
ENSMUSG00000001403,1
ENSMUSG00000027006,1
ENSMUSG00000028560,1
ENSMUSG00000043962,1
ENSMUSG00000007029,1
ENSMUSG00000006494,1
ENSMUSG00000030722,1
ENSMUSG00000018986,1
ENSMUSG00000001380,1
ENSMUSG00000025742,1
ENSMUSG00000038225,1
ENSMUSG00000061838,1
ENSMUSG00000031023,1
ENSMUSG00000010936,1
ENSMUSG00000021981,1
ENSMUSG00000020929,1
ENSMUSG00000026174,1
ENSMUSG00000022370,1
ENSMUSG00000014355,1
ENSMUSG00000021537,1
ENSMUSG00000030654,1
ENSMUSG00000040824,1
ENSMUSG00000002221,1
ENSMUSG00000036403,1
ENSMUSG00000021024,1
ENSMUSG00000025630,1
ENSMUSG00000021928,1
ENSMUSG00000029623,1
ENSMUSG00000027671,1
ENSMUSG00000031974,1
ENSMUSG00000004085,1
ENSMUSG00000040331,1
ENSMUSG00000053128,1
ENSMUSG00000024067,1
ENSMUSG00000064128,1
ENSMUSG00000022111,1
ENSMUSG00000021273,1
ENSMUSG00000005683,1
ENSMUSG00000044573,1
ENSMUSG00000031584,1
ENSMUSG00000022354,1
ENSMUSG00000026999,1
ENSMUSG00000027940,1
ENSMUSG00000036202,1
ENSMUSG00000001891,1
ENSMUSG00000020402,1
ENSMUSG00000020267,1
ENSMUSG00000007050,1
ENSMUSG00000014074,1
ENSMUSG00000035941,1
ENSMUSG00000062762,1
ENSMUSG00000021947,1
ENSMUSG00000063810,1
ENSMUSG00000003778,1
ENSMUSG00000021391,1
ENSMUSG00000029202,1
ENSMUSG00000037916,1
ENSMUSG00000031314,1
ENSMUSG00000036752,1
ENSMUSG00000020738,1
ENSMUSG00000012519,1
ENSMUSG00000025781,1
ENSMUSG00000024740,1
