Symbols,Cluster
Ccdc50,3
Polr2g,3
Dpysl2,1
Gtf2h5,2
Tmem14c,2
Atp5c1,3
Psmd2,3
Glrx3,2
Syncrip,2
G3bp1,3
Slc16a1,2
Uck1,4
Rad23b,2
Sptbn1,2
Chrac1,2
Psma5,2
Hist2h2ac,5
Tsen15,2
Rpl27a,2
Pgm2,3
Tbc1d17,5
Srrm2,6
Pygl,3
Atp5d,2
Lmnb2,3
Dnase1l3,1
Snrpa,2
Sash1,1
Ada,2
Csnk2b,2
Ip6k1,5
Grap,7
Ube2d3,2
Itgax,5
Rbm17,2
Slmo2,2
Got2,3
Prdx5,1
Ddx39,3
Epn1,5
Cyb5,1
Arhgef7,4
Paip1,1
Chmp2b,2
Rps23,2
Csrp2,2
Ufd1l,5
H2-K1,1
Limd1,2
Slbp,2
Gng2,1
Rnf10,4
Pfkfb3,6
Ptges3l,2
Slc31a2,7
C330027C09Rik,3
Pitpnm1,5
Nsl1,3
Cox19,2
Epsti1,1
Gpd1,6
Eed,2
Ddx19a,2
Snx18,7
Nsa2,3
Prmt1,3
Ptprc,2
Ppt2,5
Lyz2,1
Pld1,5
Inpp5d,6
Aim2,6
Arl6ip4,3
Fam120a,3
Eif4h,2
Luc7l3,2
Zfp658,6
Mrps6,2
Mecp2,7
Edf1,1
Kat6a,7
Itgb1bp1,2
Trim59,3
Gsdmd,6
2510009E07Rik,5
Mrps17,2
Ache,7
Orai2,7
Eef1e1,2
Asf1a,2
Haus5,3
Hist1h4c,7
Ywhah,7
Capn2,1
Trio,7
Cs,3
Arl11,7
Rac3,6
Slc29a1,5
Cdc25c,3
Impa1,2
Tmem256,1
Copb2,2
Dna2,3
Etf1,2
Cmtm7,6
Eprs,3
Map2k3,2
Arhgef1,6
Rnf26,3
Ckb,4
Ncbp1,3
Kif5b,2
Morf4l1,3
Lpxn,7
Stx5a,7
Spi1,7
Eif3b,3
Mbd6,5
Rbm3,3
Ndufs5,3
Tsc2,6
Wdr26,3
E2f6,3
Isy1,2
Src,6
Herc2,6
Bnip3,2
Camk2a,1
Cd200r1,1
Rchy1,4
Ctsb,1
Timm9,2
Ap3s1,2
Sfxn3,5
Mfap3,5
Tmed3,6
Galns,4
Rab14,4
Gng12,1
Rbm38,3
Kdm6b,7
Kpna2,3
Ganc,7
Enpp4,7
Timm23,2
Galnt12,6
Vdac3,3
Tap2,6
Ctsl,5
Naca,2
Ccdc41,3
Szrd1,1
C1qtnf6,1
Dnaja1,3
Lmo2,7
Ctu2,5
Commd6,2
Brd4,5
Manbal,7
Gm3317,6
Rgl1,1
Mthfd1l,2
Khdrbs3,7
Rab5c,1
Mink1,5
Bop1,3
Sdha,2
Rbx1,2
Sf3b2,3
Bccip,2
Eif1b,2
Mbnl1,6
2410015M20Rik,3
Pstpip1,1
Wars,3
Ms4a6d,1
Dcun1d5,2
Tmem51,2
Ube2m,1
Sf1,4
Eif6,2
Ccr1,4
Mrpl19,2
Hnrnpa2b1,2
Capn12,3
Tm9sf3,4
Rab8b,1
Tpgs2,3
Rnft1,2
Fmnl1,5
Gatad1,2
Babam1,2
Chek2,3
Ctps,3
Timd4,1
Prpf40b,6
Rps19bp1,2
Jup,5
Gclm,1
Nans,2
Stra13,2
Hdac9,3
Cdkn1b,7
U2af1,2
Spag7,7
Rabac1,7
Ctdspl,3
Dpp7,4
Nr2f1,3
Eif3a,3
Adh5,2
Fcrl1,7
Trpm4,7
Plekhg5,4
Dek,4
Mepce,6
Arhgap1,3
Wdr89,2
Ctso,7
Sod2,2
Ssna1,2
Gart,3
Macf1,6
Mrpl42,2
Abcd1,6
Eif2s3x,2
Capza2,2
Commd7,2
Sipa1l2,6
Cinp,2
Fam105a,6
Zfp467,6
Rnf7,2
Siglece,6
Polr2c,2
Cbfb,2
Usp21,5
Sdc3,1
Phb,4
Plk4,2
Epn2,7
Dctd,2
AI462493,2
Alg6,4
Cad,3
Aebp2,4
Bend4,1
Cyth4,6
Dock10,7
Rpl15,2
2610507B11Rik,1
Seh1l,2
Spg21,1
Cyp51,4
Actl6a,3
Tmc6,7
Tceb2,2
Sft2d2,7
Eif3d,3
Fcgr1,5
Bphl,2
0610007P14Rik,3
Thumpd1,3
Mtap,2
Eif2s2,5
Rnaseh2c,2
Fam46a,7
Pole4,2
Pdf,2
Psap,5
Acadl,2
Pitrm1,2
Mogs,4
Ppp6r1,6
Gas2l3,3
Gpnmb,4
Slc37a2,5
Gdpd5,4
Asxl2,5
Mrpl37,3
Eif4g3,6
Hdac2,3
Hsbp1,1
Fntb,3
Aldh9a1,2
Ostc,2
Ska2,2
Rbm33,6
Rab3d,1
Batf3,6
Rnf128,5
Gm3488,6
Plxnb2,5
Pradc1,2
Trappc9,5
Rpe,2
Psmb7,1
Arhgap10,1
Psmd7,2
Calm2,1
Wdr55,2
Ppp1r3b,7
Faim,2
Rpl31,2
Arrdc1,6
Psrc1,3
Rpa3,2
Reps2,1
H1f0,5
Actn4,3
Pfkp,2
Rab11fip5,1
Slc25a37,6
Il1a,5
Polr3h,2
Coa4,2
Mcoln1,5
Amz1,6
Ppie,2
Rpain,4
Mier2,5
Hsd17b12,3
Dclre1c,1
Cops5,3
Actr1b,5
Gale,3
Tpcn2,4
Zfp445,5
Nfic,6
Pdap1,3
Eri1,2
Ldlrad4,7
Mras,6
Ticrr,3
Cox7c,2
Stard4,2
Brk1,1
Map3k12,2
Zfp422,2
Cklf,5
Cisd1,2
Klhl25,6
Arl5c,6
Cd86,5
Sec22b,2
Coa5,1
Commd10,1
Tmem176b,6
Agtrap,1
Arf3,4
Nudt2,2
Mthfd1,3
Dynlt1b,1
Psma2,2
Parp1,3
Hsd17b11,6
Sars2,4
Sft2d1,7
Cd48,5
Mapre2,2
Nifk,2
Lamtor4,7
Coq7,2
Ndufc2,2
Psma1,3
Lrp10,5
Rusc1,5
Armc5,5
Fam210b,4
Mrps9,3
Atox1,3
Hist1h2bc,1
Cltc,1
Tspan9,7
Ttll3,6
Tomm40,3
Bpgm,4
Trmt112,1
Shb,7
Tppp,6
Sept11,2
Net1,3
Nsmce2,2
Nrip1,6
Pmvk,2
Acrbp,6
Psph,2
Parl,3
1700025G04Rik,2
Calhm2,7
Rnf149,4
Marcks,6
Lrp6,1
Pot1b,7
Sike1,2
Zfp622,4
Slfn8,7
P2ry6,6
Pcbd2,2
Uckl1,5
Gp49a,1
Sh3bp5,1
Magi1,6
Ddx21,2
Mthfd2,2
Loxl3,5
Ppm1l,7
Commd8,7
Nop9,3
Kras,3
Mrps14,2
Clip2,7
Cnrip1,7
Capza1,1
Hpgds,6
Sgk3,1
Sh3gl1,1
Bend6,7
Sdhaf2,2
Sec14l2,6
Shmt1,2
Scoc,5
B3gnt2,7
Tbkbp1,6
Crlf2,5
Ltbr,5
Rpl26,2
Fau,2
Ufsp1,7
Ptprm,7
Foxj2,7
Sf3b3,3
Rptor,6
Ppcs,4
Arhgap33,5
Gbp7,1
Copa,4
Ugt1a6b,5
Rab13,1
Hnrnpll,3
Baiap2l2,5
Serinc3,6
Snrpe,2
Ulk3,5
2810428I15Rik,3
Il17ra,7
Nras,3
Rps9,2
Ehbp1l1,3
Arid3b,7
Emr1,4
Wdr61,2
Ap4s1,2
Ucp2,4
Stard3,6
Rnf167,6
Cyb561d1,7
Ndufs1,3
Irf5,7
Slc35e2,6
Eif3l,2
Thoc6,3
Sun2,6
Map3k14,6
D15Ertd621e,6
Wdr81,6
Wdhd1,3
Sympk,4
Timm17b,2
Pcbp2,2
Fnbp4,5
Ugt1a7c,5
Ugt1a6a,5
Ugt1a1,5
Stard7,3
Ugt1a2,5
Ugt1a5,5
Ugt1a10,5
Ugt1a9,5
Taf11,2
Fhl3,1
Suz12,3
Tmem107,2
Ctnnd1,5
Kctd12,6
Snrnp70,5
Prg4,1
Zmym5,6
Kctd11,7
Capn1,4
Rpl3,2
Gba2,5
Pik3r1,6
Vps26b,2
Crtc2,6
Ccdc124,2
Hif3a,3
Lrr1,2
Mrps26,3
Cnot8,7
Zfp219,6
Slc17a5,1
Ptp4a3,6
Bin3,1
Smu1,2
Vps51,5
Wbscr22,2
Trim25,1
Prep,3
Cenpt,4
Pxdc1,2
Tmem9b,1
Arl2bp,2
Gngt2,7
Gtf2h1,2
Oxct1,5
Slc39a3,5
Polr2h,2
2610528A11Rik,7
Clint1,2
Pgap1,2
Prpf31,2
Tmx4,7
Rps2,2
Bcl10,1
Kdm1b,4
Coro2a,2
Api5,3
Arid5a,4
Nab2,5
Pnp,1
Noc4l,3
Abl1,6
Slc26a11,1
Atp8a1,6
Zcchc17,2
Apopt1,2
Smarca4,4
Irf8,7
Rsrc1,4
Id3,2
Dnase1l1,1
Atp6v1d,4
Slc2a8,5
Rpl7l1,2
Dhrs1,1
Ncs1,5
Neurl4,5
Tmem59,7
Lcp1,2
Comt,7
Glud1,3
Ptpro,7
Zdhhc14,5
Tnf,7
Stoml2,2
Snx20,7
Zbtb7a,7
6330416G13Rik,4
Uqcrq,2
Cd79b,3
Lypla1,2
Nup50,3
Slc25a13,3
H2-M3,7
Pcmt1,2
Ptbp3,1
Rnaseh2b,3
Cd276,6
Prmt3,3
Rbm7,2
Zfp710,5
Ttyh2,1
Ten1,2
Cdk19,5
Fam89a,7
Mrpl9,2
Lphn1,5
Fam217b,6
Fancg,4
Dusp22,1
Copb1,3
Dynlt1a,2
Hnrnpu,3
Hp,2
Dnajc7,7
S1pr2,1
Pdcd4,7
Ndufa10,2
Selt,4
Maz,5
Eif4e,2
Nkiras2,1
Imp3,2
Nek2,3
Ndc1,3
Cog2,4
Adpgk,4
Actr2,2
Phpt1,3
Bet1,2
Fam219b,6
Hdlbp,3
Itga9,5
Trim47,5
Nrp2,4
Vti1b,2
Vwa9,2
Dcbld2,7
Odf2,4
Rexo2,4
Pdcd6ip,1
Lphn2,4
Gdf9,7
Tnfaip3,6
Gm10406,6
Tfg,2
St5,6
Hsp90b1,2
Tsn,3
Mrps36,2
Vav1,5
Hlx,1
Mdk,3
Aven,2
As3mt,2
Fam3a,7
1810011O10Rik,7
5031414D18Rik,7
Sipa1,5
Ephx1,7
Dusp2,5
Fam192a,1
Ptrhd1,3
Ddx54,3
Clcn4-2,6
Cpt1a,4
Cryba4,4
Suds3,4
Tagap,6
Mrps7,2
Gpr146,6
March5,1
Arf1,2
Tbc1d16,5
Mrpl44,2
Csf2rb2,6
1110008P14Rik,1
Rab33b,7
Vav3,1
Cmklr1,7
Kif15,3
Chdh,5
Galc,1
Sdf2l1,2
Ctbp1,4
Mgrn1,5
Atp2a2,3
Ly86,7
Mtr,3
Armc3,7
Asb10,6
Zfp316,5
Snx1,2
Cst7,7
Patl1,4
Lgals9,1
Daglb,6
Ubn2,5
G6pc3,6
Dpp9,3
Hat1,3
Snapc4,5
Pvrl4,6
Tmf1,7
Apaf1,2
Agps,2
Fchsd1,5
Pitpna,1
Chchd3,2
S100a1,1
Cd33,6
Ppp1cb,2
Cd72,5
Phf21a,6
Snd1,1
Rtca,3
Fli1,5
Ccl12,1
Mex3b,5
Ece2,2
Rnf13,7
Tob2,7
Pgls,4
Rdx,3
Thap3,6
Tnrc6c,7
Cpsf2,2
P4hb,2
Ptgr1,2
Ruvbl2,5
Commd2,2
Ifitm3,1
Apbb2,6
Ppp1cc,2
D17Wsu104e,2
Hars,2
Ilf2,2
Fxr2,6
Prex1,6
Nrp,5
Psmg3,2
Kti12,2
Pes1,3
Atp6v1h,1
Adi1,4
Idua,6
Khdrbs1,3
1700123O20Rik,2
Bmp2k,7
Szt2,5
Fbxl3,7
Dcp2,3
Slc40a1,2
2010015L04Rik,7
Tbc1d9,6
Ints1,4
Kat5,7
Klf2,1
Cdca7,3
Pisd,6
Atp6v0a1,4
B4galt5,1
Alkbh5,1
Ube2t,3
Ambra1,6
Trip6,5
Gnb1,1
B3gnt1,6
Mb21d1,5
Pfkl,3
Klhdc10,4
Slc7a5,7
P2rx1,5
Ppp1r9b,5
Lsm3,2
Sord,1
Trim27,3
Rab39,7
Tlr13,6
Ufm1,2
Wnk1,4
Fbrs,5
Mthfsd,4
Pdxk,1
Copz1,2
Ctsz,6
Hspa5,3
1110004F10Rik,2
Hdac7,4
Emc1,5
Relb,7
Banp,4
Arhgap25,5
Alox5,7
Abi2,3
Lrrfip1,2
Hdac1,2
Rab1,1
Ube2l3,2
Hadha,3
Xpnpep1,3
Igf1r,5
Ifit3,1
Asb13,7
Miip,5
Tmem70,2
Nabp1,1
Slc15a4,5
Nsmf,6
Sf3a1,3
Pole,4
Osm,6
Hpgd,7
Rfwd3,3
Prpf8,4
Ak3,3
Rbm19,2
Msrb2,7
Slc36a1,6
Ergic1,4
Senp3,4
Cds2,6
Tha1,6
Tmcc2,1
Ddb1,4
Rtkn,4
Slc7a7,6
Gripap1,6
Mtfr1,2
Mrp63,3
Gstm1,1
Zfp740,6
Tmem50b,7
Psmd5,2
0610009D07Rik,2
Wdr13,5
Rdh14,7
Mrpl49,2
Lmbr1l,6
Jagn1,7
Sde2,4
Atxn7l1,2
Umps,2
Erp29,4
Mt2,1
Furin,6
Rxrb,5
Igsf6,1
Eif4g1,4
3110082I17Rik,2
Rad9a,2
Gm12657,2
Ppp1r3d,6
Gm10094,2
Dnajc8,2
Hmgxb3,6
Ddx55,5
Tbc1d10b,4
Tom1l1,7
0610010K14Rik,2
Tsta3,2
Ndufb5,2
Phrf1,4
Imp4,2
Tcf25,5
Dus1l,3
Fxr1,2
Hsdl2,1
Map3k3,5
Sept6,3
Spry1,6
Sms,3
Ttc7,7
Myadml2,6
Oasl2,1
Fzr1,4
Mrpl51,2
Zfp513,5
Mrpl43,2
Arl6ip1,4
Rad54l,3
Hmgb1,3
Tstd3,2
Pde6d,2
Ddx1,3
Klhl6,2
Exoc6,2
Iars,3
Ywhab,3
Xiap,5
Sf3a3,2
Cd22,6
Slc43a1,4
Rmi2,3
Denr,2
Pon2,5
Lbr,2
Fam83d,3
Pde2a,7
Tpd52l2,2
Fam134a,6
Nup62,3
Lhpp,1
Thoc7,3
Kmt2b,5
Ubr7,3
Lpcat3,5
Rsu1,2
Med30,2
Nucb1,5
Dgcr6,3
Csnk1a1,2
Gmds,2
Armc6,2
Ndc80,3
Cdkn2c,3
Peli2,6
Aftph,5
Rp2h,2
Mrps23,2
Rpl10a,2
Dnajc13,1
Mrpl13,2
Fam50a,3
Myl12b,2
Aph1c,1
Pip4k2c,5
Timm22,2
Smn1,3
Ubap2l,3
Dusp23,2
Ogfr,1
Pias4,4
Uba52,2
Znhit1,1
Rsl1d1,2
2510002D24Rik,7
Sema4d,6
Lims1,7
Aco1,3
Eva1b,5
Pitpnc1,6
Psmb1,1
Jmjd1c,5
Lamp1,4
Ttk,3
Rps4x,4
Dctn6,2
Klc2,6
Clk3,5
E2f7,3
Entpd4,5
Arid2,5
Ndufa1,2
Tmem104,5
Ahnak,1
Nop58,2
Zdhhc21,2
Tmem184b,5
Lin28b,2
Huwe1,5
Vac14,1
Slmap,7
Gimap6,7
Gltp,4
H2-Ke6,6
Etv5,6
Smc2,5
1810011H11Rik,7
Galk1,3
Zmynd8,2
Dirc2,7
R3hdm2,5
Bcl3,1
Zc3h15,3
Bcdin3d,6
Degs1,1
Fads1,5
Sfr1,2
Unc13d,6
Glul,5
Tapbpl,7
Zyx,1
Clp1,2
Mettl6,2
Gnas,3
Anapc1,2
Gpr108,5
Cdk2ap1,3
Rasgef1b,1
Pde7a,3
Rasgrf2,7
Nup160,3
Ttc9,7
Zmym3,5
Copg1,4
Dnajc28,7
Cwc15,2
Dhx32,2
Phactr2,7
Rbfox3,1
Dnajc19,2
Leprel2,6
Galnt10,5
Casd1,5
Mrpl32,2
Tmem52,6
Isca2,2
Nudt9,1
Rps6,2
Lsm12,3
2210013O21Rik,2
Tmem42,7
Klhl24,6
Mlec,4
Ephb3,6
Rere,7
Necap2,1
Psmc3ip,3
Hspa4,3
Csde1,3
Ccz1,2
Ebpl,4
Timm10,2
Emc10,5
Ube2f,2
Scarb1,3
Dap,1
Psip1,3
Uqcrc1,3
Tnfaip8l2,7
Suv420h2,4
Gemin6,2
Nlrp3,6
Zmiz2,5
Qsox1,5
Nxf1,5
Prpf38a,2
Rab1b,3
Lilra5,6
Taf12,2
Sephs1,3
Smarcb1,3
Sigmar1,3
Ceacam2,7
Carkd,4
Haghl,6
Cd300lf,4
Fam129b,1
Map1s,5
Mknk1,6
Eps15,1
Arpc5l,2
Dnajc24,2
Emd,2
Lsm6,3
Cenpu,2
Sfrs18,5
Dnaja2,2
Cep152,7
Tmem87a,7
Vta1,1
Tkt,4
Tgs1,4
Chmp4b,1
Lpar6,6
Fbxw8,3
Prpf19,3
Thyn1,2
Syvn1,5
Ndn,2
Smarce1,3
Prex2,3
Cbfa2t3,7
Rock1,5
Exosc1,2
Msra,2
Slc39a8,4
Plcl1,7
Maf,1
Sgsh,7
Hells,3
Rpl39,5
Mycbp,2
2610002J02Rik,2
Agpat2,7
Cnih1,2
Tfrc,2
Dexi,6
Ccng1,1
Snx24,2
Aip,5
Tns3,7
Ctsa,5
Ly6e,7
Chst11,7
Nfat5,5
Ddx26b,5
Abhd17c,6
Hemk1,6
Asb2,6
Il16,6
Taf10,3
Pold3,2
Large,7
Trim56,7
BC035044,2
Fblim1,7
Pmaip1,1
Tor4a,6
Vhl,6
Acvr1,6
Ankrd16,5
Neurl1a,5
Ywhag,1
Sbds,1
Mettl10,2
Zdhhc6,3
Syap1,4
Snph,7
B3gnt9,4
Hspa14,3
Tsc22d3,7
Elovl6,1
Prkci,2
Gprasp1,7
Ydjc,2
Zfp697,7
Msl3,2
Mrpl53,2
Nfatc2,7
1110012L19Rik,2
0610009B22Rik,2
Hist1h1d,7
Dennd5a,5
Kifc1,4
Trip12,4
Asns,2
Xrn2,1
Agpat5,3
Coro2b,1
Ccnh,2
Rap2c,1
Yaf2,2
Rwdd1,2
Ahdc1,6
Mpv17l2,5
Psma7,2
Cdc123,2
Nckap1l,5
Tra2b,2
Bre,7
Pwp1,2
Farsa,4
Efcab4a,5
Helz,5
Parpbp,3
Sucla2,2
Npepps,4
Adam15,6
Psmg4,2
Ube2g1,2
Nacc1,5
Tmem183a,3
Tspan14,7
Sepp1,4
Apitd1,2
Uchl1,3
Rpf1,2
Myc,3
Dcps,2
Afap1l1,7
Pabpc4,2
Cops6,2
Prps1,3
Sgol2,3
Dnph1,2
Ccnl1,5
Commd3,2
Arrb1,5
Eif2b2,2
Xrcc6,3
Rab11b,5
Mlf2,4
Prkcd,6
Mrvi1,2
Anks6,5
Rnf122,7
Bud31,2
Mycbp2,6
Pafah1b2,3
Puf60,4
Maged2,3
Lman2l,5
Zfp704,1
Tesk1,5
Slfn5,1
Mrpl16,2
Slc4a2,5
Smo,5
Sema4b,1
Igbp1,3
Klf3,6
Yy1,2
Tprgl,7
Serpinf1,6
Porcn,7
Camk1d,7
Amdhd2,1
Nup107,3
Sh2b1,5
Rnf4,2
Zmynd19,2
Trim12a,7
Rpl29,2
Dgka,7
Golt1b,2
Sirt7,6
Rhobtb1,7
Ovol1,6
Kmt2a,6
Spns1,4
Mgat2,2
Akr1e1,1
Bag2,3
Ikzf1,6
Vdac2,2
Sap30l,4
Spr,2
Irf2bp2,7
Atp1a1,5
Fundc2,4
Tti1,5
Zfp707,5
Rqcd1,3
Nfam1,5
Prrg2,5
Ak6,2
Nampt,1
Fam89b,1
Ier5l,1
Clk4,7
Bak1,4
Lcorl,3
Rbm14,3
Ube2o,4
Slc25a23,5
Naa10,2
Cndp2,1
Pgam5,4
Tmem192,1
Dr1,2
Ring1,7
Osbpl7,5
Thop1,3
Tmbim1,1
Kpnb1,4
Cpox,2
Hmgcl,1
Rnf115,2
Nup205,3
Pitpnb,2
Mea1,1
Fam65b,1
Rpl37,2
Irf1,7
Tmem63b,6
Nlrx1,5
Runx3,3
Gpatch4,2
Cd302,1
Aldh16a1,4
Ap3m2,7
Car13,1
Serf2,1
Plac8,2
Ildr2,7
Ubald1,4
Arpc1a,4
Gm216,7
Taf8,5
Ggh,2
Necap1,1
Ddx3y,5
2310011J03Rik,1
Uvssa,6
Igtp,1
D19Bwg1357e,3
Scamp2,6
Kdm5c,4
Esd,2
Pid1,7
Kctd2,6
Mkrn1,6
Fig4,2
Mau2,7
Ugdh,2
Hk3,4
Dennd6b,6
Ryk,7
Sumo2,2
Ints2,3
Tbc1d4,1
Atxn1,7
Cc2d1b,6
Mrps27,2
Rab3a,7
Rin3,7
Eif4e3,7
Piezo1,4
Hfe,4
Setd5,5
Tle3,6
Tln1,4
Fancl,2
Sfi1,6
Ube2j1,6
Supt5,4
Pfdn5,3
Tmem64,6
St3gal1,1
Ubr4,5
Gpd2,3
Rpp25l,2
Ezh1,6
Mettl16,2
Plekha2,5
Fadd,1
Isg15,1
Tm2d2,1
Tbl1xr1,7
Lipe,6
Gde1,5
Mdfi,7
Pabpn1,6
Arglu1,6
Sbno2,6
Zfp592,5
Ncln,5
Cyp27a1,1
Fcgr4,1
Ppan,3
Cav2,2
Btbd9,5
Spcs2,2
Ccdc9,4
E4f1,6
Ifngr1,6
