Symbols,Cluster
ENSMUSG00000032547,1
ENSMUSG00000037217,1
ENSMUSG00000021211,1
ENSMUSG00000024044,1
ENSMUSG00000002108,1
ENSMUSG00000004798,1
ENSMUSG00000026994,1
ENSMUSG00000025020,1
ENSMUSG00000020432,1
ENSMUSG00000036181,1
ENSMUSG00000045216,1
ENSMUSG00000030731,1
ENSMUSG00000022181,1
ENSMUSG00000014542,1
ENSMUSG00000026482,1
ENSMUSG00000073002,1
ENSMUSG00000013701,1
ENSMUSG00000019818,1
ENSMUSG00000027378,1
ENSMUSG00000025993,1
ENSMUSG00000036928,1
ENSMUSG00000022180,1
ENSMUSG00000022389,1
ENSMUSG00000026009,1
ENSMUSG00000039007,1
ENSMUSG00000022747,1
ENSMUSG00000045410,1
ENSMUSG00000023078,1
ENSMUSG00000020785,1
ENSMUSG00000022901,1
ENSMUSG00000020388,1
ENSMUSG00000050777,1
ENSMUSG00000024462,1
ENSMUSG00000022951,1
ENSMUSG00000022272,1
ENSMUSG00000000276,1
ENSMUSG00000004814,1
ENSMUSG00000025007,1
ENSMUSG00000056124,1
ENSMUSG00000021552,1
ENSMUSG00000083282,1
ENSMUSG00000018672,1
ENSMUSG00000030651,1
ENSMUSG00000030159,1
ENSMUSG00000043300,1
ENSMUSG00000006715,1
ENSMUSG00000019874,1
ENSMUSG00000066975,1
ENSMUSG00000029392,1
ENSMUSG00000033788,1
ENSMUSG00000022057,1
ENSMUSG00000023032,1
ENSMUSG00000014158,1
ENSMUSG00000039384,1
ENSMUSG00000024730,1
ENSMUSG00000024737,1
ENSMUSG00000021200,1
ENSMUSG00000020774,1
ENSMUSG00000022150,1
ENSMUSG00000055172,1
ENSMUSG00000031438,1
ENSMUSG00000018102,1
ENSMUSG00000043421,1
ENSMUSG00000040146,1
ENSMUSG00000028597,1
ENSMUSG00000006356,1
ENSMUSG00000032254,1
ENSMUSG00000023262,1
ENSMUSG00000037499,1
ENSMUSG00000109864,1
ENSMUSG00000061666,1
ENSMUSG00000019891,1
ENSMUSG00000027602,1
ENSMUSG00000037762,1
ENSMUSG00000052560,1
ENSMUSG00000029998,1
ENSMUSG00000021411,1
ENSMUSG00000055723,1
ENSMUSG00000063522,1
ENSMUSG00000030788,1
ENSMUSG00000008206,1
ENSMUSG00000036782,1
ENSMUSG00000081534,1
ENSMUSG00000026991,1
ENSMUSG00000010307,1
ENSMUSG00000026153,1
ENSMUSG00000020829,1
ENSMUSG00000017734,1
ENSMUSG00000002332,1
ENSMUSG00000031595,1
ENSMUSG00000056313,1
ENSMUSG00000051906,1
ENSMUSG00000015980,1
ENSMUSG00000026809,1
ENSMUSG00000030865,1
ENSMUSG00000013766,1
ENSMUSG00000028982,1
ENSMUSG00000054708,1
ENSMUSG00000027329,1
ENSMUSG00000025154,1
ENSMUSG00000024430,1
ENSMUSG00000037325,1
ENSMUSG00000017718,1
ENSMUSG00000054951,1
ENSMUSG00000025236,1
ENSMUSG00000018509,1
ENSMUSG00000044854,1
ENSMUSG00000016356,1
ENSMUSG00000031971,1
ENSMUSG00000020042,1
ENSMUSG00000042684,1
ENSMUSG00000021280,1
ENSMUSG00000036362,1
