Symbols,cluster
Gpr89,2
Gpr97,2
Gprasp1,2
Gramd4,2
Grhpr,2
Gria3,2
Grik4,2
Grpel1,2
Grwd1,2
Gsk3b,2
Gspt1,2
Gsr,2
Gstcd,2
Gstp1,2
Gtf2b,2
Gtf2e2,2
Gtf2h3,2
Gtf3a,2
Gtf3c4,2
Gtf3c6,2
Gtpbp4,2
Guk1,2
Gyk,2
Gzf1,2
Gzmm,2
H2afy,2
Hadhb,2
Haus3,2
Haus7,2
Hax1,2
Hba-x,2
Hbb-bh1,2
Hbb-y,2
Hbs1l,2
Hcfc1,2
Hdhd3,2
Heatr1,2
Helz2,2
Hes6,2
Hhat,2
Hist1h3h,2
Hlcs,2
Hmbs,2
Hmgb1,2
Hmmr,2
Hnrnpa0,2
Hnrnpd,2
Hnrnpk,2
Hnrnpu,2
Hnrnpul1,2
Hnrnpul2,2
Hoxa5,2
Hp,2
Hpcal1,2
Hr,2
Hscb,2
Hsd11b1,2
Hsd17b11,2
Hsd17b7,2
Hspa4,2
Hspa4l,2
Hspbap1,2
Hus1,2
Huwe1,2
Hyal5,2
Hyou1,2
Iars,2
Iba57,2
Ica1l,2
Icmt,2
Ict1,2
Ide,2
Idh3a,2
Idi1,2
Ifitm5,2
Ifitm6,2
Ifnab,2
Ifrd2,2
Ift20,2
Igf2bp1,2
Igf2bp2,2
Ikbip,2
Ikbkap,2
Ikbke,2
Il18rap,2
Immp1l,2
Imp3,2
Impa1,2
Inf2,2
Ing2,2
Ing4,2
Ing5,2
Ino80c,2
Inpp5b,2
Ints10,2
Ints3,2
Ints4,2
Ints5,2
Ints8,2
Intu,2
Ipmk,2
Ipp,2
Ippk,2
Iqcf5,2
Isca2,2
Isg20l2,2
Isoc2a,2
Isy1,2
Isyna1,2
Itga2b,2
Itpr1,2
Ivl,2
Jmjd6,2
Josd1,2
Kbtbd8,2
Kctd20,2
Kctd3,2
Kdelr1,2
Kdm8,2
Kel,2
Klf16,2
Klhdc2,2
Klhdc3,2
Klhdc4,2
Klhl21,2
Klhl42,2
Klrb1f,2
Kmo,2
Kpna3,2
Kpnb1,2
Kptn,2
Kti12,2
Kynu,2
L3mbtl2,2
Larp1,2
Larp1b,2
Larp7,2
Lars,2
Las1l,2
Lbh,2
Lbr,2
Lcmt1,2
Lcp2,2
Ldha,2
Lias,2
Lig3,2
Lilrb4,2
Limd2,2
Limk1,2
Limk2,2
Lin28a,2
Lin28b,2
Lin7c,2
Llgl2,2
Llph,2
Lmnb1,2
Lmo4,2
Lmtk2,2
Lnpep,2
Lnx2,2
Loh12cr1,2
Lpcat4,2
Lpp,2
Lppr3,2
Lrrc1,2
Lrrc14,2
Lrrc28,2
Lrrc34,2
Lrrc40,2
Lrrc41,2
Lrrc59,2
Lrrc8c,2
Lrtm1,2
Lrwd1,2
Lsg1,2
Lsm1,2
Lsm12,2
Lsm14b,2
Lsm2,2
Lsm6,2
Lsp1,2
Lss,2
Ltb4r1,2
Ltn1,2
Luc7l,2
Luc7l2,2
Lyar,2
Lypla1,2
Lypla2,2
Lysmd2,2
Mab21l2,2
Mad1l1,2
Mad2l1bp,2
Mafa,2
Mafk,2
Magi3,2
Magoh,2
Magohb,2
Mak16,2
Map2k1,2
Map2k3,2
Map3k4,2
Mapk13,2
Mapkapk3,2
Mapre1,2
Mars,2
Mars2,2
Mat2b,2
Mb21d1,2
Mc5r,2
Mccc1,2
Mcemp1,2
Mcm3ap,2
Mcmbp,2
Mcph1,2
Mcrs1,2
Mctp1,2
Mdm1,2
Me1,2
Me2,2
Med11,2
Med14,2
Med18,2
Med19,2
Med21,2
Med25,2
Med26,2
Med27,2
Med31,2
Med6,2
Med8,2
Meis1,2
Memo1,2
Men1,2
Mettl1,2
Mettl13,2
Mettl14,2
Mettl2,2
Mettl24,2
Mettl4,2
Mfn1,2
Mgarp,2
Mgst2,2
Micall2,2
Mier1,2
Mipep,2
Mis18a,2
Mkln1,2
Mkrn2,2
Mlec,2
Mlst8,2
Mlx,2
Mnd1,2
Mndal,2
Mocs1,2
Morn5,2
Mpl,2
Mpo,2
Mpp6,2
Mpp7,2
Mpst,2
Mrgpra2b,2
Mrpl1,2
Mrpl10,2
Mrpl13,2
Mrpl15,2
Mrpl18,2
Mrpl2,2
Mrpl20,2
Mrpl37,2
Mrpl38,2
Mrpl39,2
Mrpl46,2
Mrpl47,2
Mrpl49,2
Mrpl51,2
Mrpl55,2
Mrpl57,2
Mrps10,2
Mrps11,2
Mrps17,2
Mrps18b,2
Mrps18c,2
Mrps22,2
Mrps26,2
Mrps30,2
Mrps31,2
Mrps34,2
Mrps6,2
Mrps7,2
Mrps9,2
Mrto4,2
Ms4a3,2
Msh2,2
Msmo1,2
Msrb1,2
Mtap,2
Mtap7d3,2
Mterf4,2
Mtg1,2
Mthfd2,2
Mtmr1,2
Mtmr14,2
Mtpap,2
Mtrf1,2
Mum1,2
Mum1l1,2
Mutyh,2
Mybbp1a,2
Mycbp,2
Myd88,2
Myg1,2
Myl12a,2
Mylpf,2
Myo1g,2
N6amt2,2
Naa10,2
Naa25,2
Naa50,2
Nacc1,2
Nae1,2
Nampt,2
Napsa,2
Nat10,2
Nbn,2
Ncapg,2
Ncbp2,2
Nccrp1,2
Ncoa3,2
Ncoa5,2
Ncoa6,2
Ndufa5,2
Ndufaf1,2
Ndufaf5,2
Ndufb2,2
Ndufb4,2
Ndufb5,2
Ndufb9,2
Ndufc2,2
Ndufv1,2
Nelfa,2
Nelfcd,2
Nfatc3,2
Nfe2,2
Nfs1,2
Nfyb,2
Nfyc,2
Ngdn,2
Nhp2l1,2
Nifk,2
Nin,2
Nipsnap1,2
Nit2,2
Nkrf,2
Nle1,2
Nln,2
Nme7,2
Nmnat3,2
Noa1,2
Nob1,2
Noc3l,2
Noc4l,2
Nol7,2
Nol8,2
Nomo1,2
Nono,2
Nop14,2
Nop2,2
Nop56,2
Noxred1,2
Nr2c2ap,2
Nr6a1,2
Nrf1,2
Nrg1,2
Nrg4,2
Nsmce2,2
Nsun2,2
Nt5c,2
Nt5c3,2
Nt5dc2,2
Nt5m,2
Nthl1,2
Nubp1,2
Nubp2,2
Nucks1,2
Nudc,2
Nudcd1,2
Nudcd2,2
Nudt19,2
Nudt3,2
Nudt8,2
Nufip2,2
Nup88,2
Nupl2,2
Nvl,2
Olfr1225,2
Olfr1475,2
Olfr449,2
Olfr519,2
Olfr549,2
Olfr730,2
Olfr733,2
Olfr775,2
Orc1,2
Orc4,2
Osr2,2
Otog,2
Otud6b,2
Oxnad1,2
P2rx1,2
Pabpc4,2
Pabpn1,2
Pacrgl,2
Pafah1b1,2
Pafah1b2,2
Paics,2
Pak1ip1,2
Pak4,2
Pam,2
Panx1,2
Papola,2
Pard6a,2
Parl,2
Parp2,2
Parp4,2
Pask,2
Pawr,2
Pbrm1,2
Pccb,2
Pced1b,2
Pcna,2
Pcnp,2
Pcyox1l,2
Pdcd11,2
Pdcd2,2
Pdf,2
Pdlim1,2
Pdss1,2
Pelp1,2
Pemt,2
Pex16,2
Pex6,2
Pfas,2
Pfdn1,2
Pfdn2,2
Pfdn4,2
Pfkl,2
Pgam1,2
Pgp,2
Phax,2
Phf10,2
Phf12,2
Phf23,2
Phf5a,2
Phf8,2
Phgdh,2
Phykpl,2
Pi16,2
Pigl,2
Pigt,2
Pigw,2
Pilra,2
Pilrb1,2
Pin1rt1,2
Pitpna,2
Pitpnb,2
Pkig,2
Pkmyt1,2
Pkn3,2
Pkp2,2
Plac8,2
Plekhh1,2
Plrg1,2
Pmm1,2
Pmpcb,2
Pms1,2
Pms2,2
Pnkp,2
Pnpt1,2
Pold3,2
Poldip3,2
Pole4,2
Polr1b,2
Polr1d,2
Polr1e,2
Polr2h,2
Polr2j,2
Polr2m,2
Polr3b,2
Polr3c,2
Polr3g,2
Pom121,2
Pop1,2
Ppa2,2
Ppan,2
Ppat,2
Ppid,2
Ppie,2
Ppif,2
Ppih,2
Ppil3,2
Ppm1m,2
Ppp1cc,2
Ppp1r14b,2
Ppp1r15b,2
Ppp1r42,2
Ppp1r8,2
Ppp2r3c,2
Ppp2r5a,2
Ppp2r5d,2
Ppp2r5e,2
Ppp4r1,2
Ppp6c,2
Ppp6r3,2
Pqbp1,2
Pqlc3,2
Pradc1,2
Pram1,2
Prdx1,2
Prelid2,2
Prkag1,2
Prkar2a,2
Prkrip1,2
Prkx,2
Prmt1,2
Prmt5,2
Prodh,2
Prpf19,2
Prpf3,2
Prpf38a,2
Prpf38b,2
Prpf6,2
Prps1,2
Prr12,2
Prr3,2
Prr5,2
Prrc2c,2
Prtn3,2
Prune,2
Psg18,2
Psma2,2
Psmb10,2
Psmc6,2
Psmd1,2
Psmd11,2
Psmd13,2
Psmd14,2
Psmd4,2
Psmd6,2
Psmd7,2
Psmd9,2
Psmf1,2
Psmg2,2
Psmg3,2
Pstk,2
Ptar1,2
Ptbp1,2
Ptbp3,2
Ptcd2,2
Ptger3,2
Ptges3,2
Ptpla,2
Ptpn12,2
Ptpn7,2
Ptprc,2
Pus7l,2
Pusl1,2
Pvrl3,2
Pwp1,2
Pwp2,2
Pycard,2
Pycr2,2
Qtrt1,2
Rab27a,2
Rab28,2
Rab34,2
Rad1,2
Rad23b,2
Rad51,2
Rae1,2
Ralgapa1,2
Ralgps2,2
Raly,2
Ranbp2,2
Rars2,2
Rassf4,2
Rbbp4,2
Rbbp6,2
Rbbp7,2
Rbm10,2
Rbm14,2
Rbm15,2
Rbm19,2
Rbm28,2
Rbm38,2
Rbm41,2
Rbm45,2
Rbm8a,2
Rbmxl1,2
Rbx1,2
Rcc2,2
Rchy1,2
Rcl1,2
Rdh12,2
Reps1,2
Rer1,2
Rfc4,2
Rfwd2,2
Rfwd3,2
Rfx7,2
Rgs14,2
Rgs18,2
Rgs19,2
Rgsl1,2
Rhbdd3,2
Rhebl1,2
Rhno1,2
Rhof,2
Rhot2,2
Ribc1,2
Riok1,2
Rnaseh2a,2
Rnf113a1,2
Rnf115,2
Rnf126,2
Rnf168,2
Rnf181,2
Rnf20,2
Rnf219,2
Rnf220,2
Rnf25,2
Rnf8,2
Rnmtl1,2
Rom1,2
Rp9,2
Rpap1,2
Rpap3,2
Rpf1,2
Rpf2,2
Rpia,2
Rpl23,2
Rpl30,2
Rpl31,2
Rpl35,2
Rpl38,2
Rpl3l,2
Rpl6,2
Rpl7a,2
Rplp0,2
Rpp14,2
Rpp21,2
Rpp30,2
Rpp38,2
Rprd1a,2
Rprd1b,2
Rps19,2
Rps6ka2,2
Rpusd3,2
Rpusd4,2
Rraga,2
Rrp12,2
Rrp15,2
Rrp8,2
Rrp9,2
Rrs1,2
Rsl24d1,2
Rsu1,2
Rtel1,2
Rtn4ip1,2
Rwdd2b,2
Rwdd4a,2
S100a10,2
S100a6,2
S100a8,2
S100pbp,2
Saal1,2
Sall4,2
Samhd1,2
Sap30bp,2
Sarnp,2
Sars,2
Sart1,2
Sbds,2
Scaf8,2
Scfd1,2
Scnm1,2
Sco1,2
Sde2,2
Sec11a,2
Sec13,2
Sec22c,2
Sec61b,2
Sec62,2
Seh1l,2
Sel1l2,2
Sell,2
Selm,2
Sema4b,2
Sephs2,2
Serpinb10,2
Serpinb12,2
Serpinb1a,2
Serpinh1,2
Sertad2,2
Setd6,2
Setd7,2
Setd8,2
Setx,2
Sf3a3,2
Sf3b4,2
Sf3b6,2
Sgk3,2
Sh2d3c,2
Sh3tc2,2
Shc1,2
Shcbp1,2
Shmt2,2
Siah1b,2
Siah2,2
Sigirr,2
Siglecg,2
Sipa1l3,2
Skiv2l2,2
Slc19a1,2
Slc20a2,2
Slc22a15,2
Slc22a5,2
Slc25a1,2
Slc25a12,2
Slc25a13,2
Slc25a15,2
Slc25a26,2
Slc25a32,2
Slc25a5,2
Slc2a1,2
Slc2a6,2
Slc30a6,2
Slc35a4,2
Slc35d3,2
Slc39a8,2
Slc3a2,2
Slc43a1,2
Slc44a4,2
Slc4a1ap,2
Slc52a2,2
Slc5a6,2
Slc7a2,2
Slc7a5,2
Slc7a6,2
Slc7a6os,2
Slc9a6,2
Slfn9,2
Slpi,2
Sly,2
Smarcd2,2
Smc3,2
Smek1,2
Smim11,2
Smim13,2
Smim3,2
Smn1,2
Smndc1,2
Smu1,2
Snai3,2
Snhg4,2
Snip1,2
Snrnp200,2
Snrnp25,2
Snrpc,2
Snupn,2
Snx5,2
Snx7,2
Socs4,2
Socs7,2
Sorl1,2
Sox3,2
Sp7,2
Spin4,2
Spn,2
Spr,2
Sprr2b,2
Spryd3,2
Sra1,2
Srbd1,2
Srebf2,2
Srf,2
Srfbp1,2
Srm,2
Srp19,2
Srp9,2
Srpk1,2
Srprb,2
Srrm2,2
Srsf10,2
Srsf2,2
Srsf3,2
Srsf6,2
Ssb,2
Ssbp3,2
Sssca1,2
St7,2
Stag1,2
Stard10,2
Stard5,2
Stat4,2
Stc2,2
Stfa1,2
Stk24,2
Stk35,2
Strbp,2
Stt3b,2
Stx11,2
Suclg1,2
Suds3,2
Sugt1,2
Sumf2,2
Supt4a,2
Supt6,2
Supv3l1,2
Surf1,2
Sv2b,2
Swsap1,2
Syce2,2
Sympk,2
Syncrip,2
Syne3,2
Synrg,2
Taco1,2
Taf11,2
Taf12,2
Taf15,2
Taf5l,2
Taf6,2
Taf6l,2
Taf7,2
Taf9b,2
Tanc1,2
Taok3,2
Tarbp2,2
Tars,2
Tars2,2
Tatdn2,2
Tbc1d1,2
Tbc1d2,2
Tbc1d7,2
Tbl2,2
Tbl3,2
Tbp,2
Tbrg1,2
Tbrg4,2
Tcf20,2
Tcof1,2
Tctn2,2
Terf2,2
Tes,2
Tespa1,2
Tex10,2
Tex40,2
Tfb1m,2
Tfec,2
Tfpi,2
Thap1,2
Thap11,2
Thap4,2
Thg1l,2
Thoc3,2
Thop1,2
Tie1,2
Timd2,2
Timd4,2
Timm9,2
Timmdc1,2
Tirap,2
Tkt,2
Tlcd1,2
Tle6,2
Tmed10,2
Tmed9,2
Tmem11,2
Tmem120a,2
Tmem134,2
Tmem164,2
Tmem180,2
Tmem183a,2
Tmem199,2
Tmem201,2
Tmem203,2
Tmem209,2
Tmem214,2
Tmem216,2
Tmem229b,2
Tmem238,2
Tmem243,2
Tmem248,2
Tmem251,2
Tmem254a,2
Tmem29,2
Tmem40,2
Tmem70,2
Tmem79,2
Tmprss7,2
Tmsb10,2
Tmsb4x,2
Tmtc4,2
Tnfsf14,2
Tomm40,2
Tomm5,2
Tomm6,2
Tomm70a,2
Top1mt,2
Top2b,2
Tor1a,2
Tor3a,2
Tpm2,2
Tpr,2
Traf4,2
Traf7,2
Trappc5,2
Trdmt1,2
Trem1,2
Trem3,2
Trib3,2
Trim33,2
Trim35,2
Trim37,2
Trim45,2
Trim69,2
Trim71,2
Trip12,2
Trip13,2
Trmt10c,2
Trmt2b,2
Trmt44,2
Trmt6,2
Trmt61a,2
Trrap,2
Trub1,2
Tsc1,2
Tsen15,2
Tsen2,2
Tsfm,2
Tspan32,2
Tspan8,2
Tspo,2
Tssc1,2
Tssk6,2
Tstd2,2
Ttc1,2
Ttc27,2
Ttc9c,2
Ttl,2
Ttll1,2
Ttll12,2
Ttll4,2
Ttpal,2
Tuba3a,2
Tuba4a,2
Tubb2b,2
Tubd1,2
Tubg1,2
Tulp3,2
Tut1,2
Twf2,2
Txndc11,2
Txnl4b,2
Txnrd1,2
Tyw1,2
U2af1,2
U2af1l4,2
U2af2,2
Ubac1,2
Ubash3a,2
Ube2c,2
Ube2cbp,2
Ube2e1,2
Ube2f,2
Ube2n,2
Ube2q1,2
Ube2q2,2
Ube2t,2
Ube2z,2
Ubfd1,2
Ubiad1,2
Ubox5,2
Ubqln4,2
Ubr7,2
Ubtd2,2
Ubtf,2
Ubxn1,2
Ubxn11,2
Uck2,2
Uhmk1,2
Uhrf1,2
Uimc1,2
Unc119,2
Urb2,2
Urm1,2
Usb1,2
Usmg5,2
Usp10,2
Usp25,2
Usp39,2
Usp4,2
Uspl1,2
Utp15,2
Utp6,2
Uxt,2
Vapa,2
Vapb,2
Vars,2
Vcl,2
Vmn1r180,2
Vmn2r-ps60,2
Vps13c,2
Vps26b,2
Vps29,2
Vps4b,2
Vps52,2
Vps53,2
Vrk1,2
Vrk2,2
Vti1a,2
Wars,2
Wbp4,2
Wbscr22,2
Wdpcp,2
Wdr12,2
Wdr18,2
Wdr25,2
Wdr43,2
Wdr45b,2
Wdr46,2
Wdr53,2
Wdr55,2
Wdr59,2
Wdr73,2
Wdr74,2
Wdr77,2
Wee1,2
Whsc1,2
Wibg,2
Wiz,2
Wtap,2
Xk,2
Xlr4c,2
Xrcc2,2
Xrcc6,2
Xrn2,2
Ybey,2
Ybx3,2
Ydjc,2
Ylpm1,2
Yrdc,2
Ywhae,2
Zbed4,2
Zbtb21,2
Zbtb40,2
Zbtb8os,2
Zc3h14,2
Zc3hc1,2
Zcchc3,2
Zdhhc12,2
Zdhhc15,2
Zdhhc16,2
Zdhhc3,2
Zeb2,2
Zfp277,2
Zfp282,2
Zfp296,2
Zfp322a,2
Zfp346,2
Zfp414,2
Zfp444,2
Zfp446,2
Zfp511,2
Zfp518b,2
Zfp608,2
Zfp687,2
Zfp709,2
Zfp771,2
Zfp819,2
Zfp932,2
Zmat5,2
Znhit2,2
Znhit3,2
Znrd1,2
Zpr1,2
Zswim7,2
0610007P14Rik,3
0610010F05Rik,3
0610012G03Rik,3
1110001J03Rik,3
1110008F13Rik,3
1110008P14Rik,3
1110038B12Rik,3
1190002F15Rik,3
1600002K03Rik,3
1700021F05Rik,3
1700023L04Rik,3
1700025B11Rik,3
1700025G04Rik,3
1700026L06Rik,3
1700029P11Rik,3
1700037H04Rik,3
1810032O08Rik,3
1810037I17Rik,3
1810055G02Rik,3
2010107E04Rik,3
2310001H17Rik,3
2310009B15Rik,3
2310030G06Rik,3
2310036O22Rik,3
2310039H08Rik,3
2310045N01Rik,3
2410015M20Rik,3
2610002M06Rik,3
2610524H06Rik,3
2700029M09Rik,3
2700060E02Rik,3
2700094K13Rik,3
2810004N23Rik,3
2810417H13Rik,3
2810428I15Rik,3
2900026A02Rik,3
3110082I17Rik,3
4930427A07Rik,3
4930506M07Rik,3
4930579G24Rik,3
4931409K22Rik,3
5031439G07Rik,3
5430435G22Rik,3
9430016H08Rik,3
9430038I01Rik,3
Aaas,3
Abcb8,3
Abcf1,3
Abhd11,3
Abhd17a,3
Acaa2,3
Acaca,3
Acat2,3
Acd,3
Aco2,3
Acp1,3
Acsl3,3
Actg1,3
Actn2,3
Adam19,3
Adamts9,3
Adk,3
Adora2b,3
Adsl,3
Aes,3
Agps,3
Ahnak,3
Ahsa1,3
Aida,3
Aimp1,3
Ak3,3
Ak4,3
Ak8,3
Akr7a5,3
Alad,3
Aldh5a1,3
Aldoa,3
Alg14,3
Alg6,3
Alkbh5,3
Alyref,3
Anapc15,3
Angpt2,3
Angptl4,3
Anln,3
Anp32b,3
Anp32e,3
Anpep,3
Antxr2,3
Anxa11,3
Anxa2,3
Ap1m1,3
Ap1s1,3
Ap3s1,3
Ap5b1,3
Apaf1,3
Apitd1,3
Aplnr,3
Apmap,3
Aprt,3
Arfgef2,3
Arfip2,3
Arhgap15,3
Arhgap21,3
Arhgap23,3
Arhgdib,3
Arhgef39,3
Arid3a,3
Arl2,3
Arl6,3
Arl6ip1,3
Arpc1b,3
Arpc3,3
Arpc5,3
Arpp19,3
Arrdc4,3
Arxes2,3
Ascc2,3
Asf1b,3
Ash2l,3
Asna1,3
Asns,3
Asnsd1,3
Aspm,3
Atad5,3
Atg7,3
Atg9b,3
Atox1,3
Atp5b,3
Atp5c1,3
Atp5d,3
Atp5g1,3
Atp5g2,3
Atp5g3,3
Atp5h,3
Atp5j,3
Atp5j2,3
Atp5o,3
Atp6v0d1,3
Atp6v1a,3
Atp6v1b2,3
Atp6v1e1,3
Atp6v1h,3
Atpaf2,3
Atpif1,3
Atrnl1,3
Atxn10,3
Aurka,3
Aurkaip1,3
Aurkb,3
Avpi1,3
Axin1,3
B3glct,3
B3gnt8,3
B4galnt1,3
B9d1,3
Bad,3
Bag1,3
Baiap2,3
Bak1,3
Banf1,3
Batf,3
BC052040,3
BC055324,3
BC085271,3
Bcar3,3
Bcat2,3
Bcl11a,3
Bcl2l13,3
Bcl7a,3
Bdh1,3
Bdp1,3
Bhlhb9,3
Birc5,3
Blm,3
Blmh,3
Bloc1s1,3
Bmp7,3
Bola2,3
Bola3,3
Bora,3
Braf,3
Brd7,3
Brip1,3
Brix1,3
Btbd1,3
Btf3,3
Bub1b,3
Bzrap1,3
C1qbp,3
C2cd5,3
C330027C09Rik,3
Cacfd1,3
Calm3,3
Camk2d,3
Capn2,3
Caprin1,3
Car13,3
Car9,3
Carhsp1,3
Casc5,3
Caskin2,3
Casp7,3
Cbfb,3
Cbln2,3
Cbx5,3
Ccar1,3
Ccdc120,3
Ccdc124,3
Ccdc127,3
Ccdc167,3
Ccdc18,3
Ccdc23,3
Ccdc28b,3
Ccdc50,3
Ccdc86,3
Ccdc94,3
Ccl28,3
Ccnb1,3
Ccnd2,3
Ccne1,3
Ccne2,3
Ccng1,3
Ccnh,3
Ccnyl1,3
Ccsap,3
Cct3,3
Cct6a,3
Cct8,3
Cd28,3
Cd59a,3
Cd69,3
Cd79b,3
Cd97,3
Cdc20,3
Cdc25a,3
Cdc25b,3
Cdc25c,3
Cdc45,3
Cdc6,3
Cdc7,3
Cdca2,3
Cdca3,3
Cdca5,3
Cdca7l,3
Cdca8,3
Cdk1,3
Cdk16,3
Cdk2,3
Cdk4,3
Cdkn3,3
Cdon,3
Cdpf1,3
Cdr2l,3
Cdt1,3
Cdv3,3
Cela1,3
Celf1,3
Cenpa,3
Cenpb,3
Cenpf,3
Cenph,3
Cenpi,3
Cenpk,3
Cenpl,3
Cenpn,3
Cenpp,3
Cenpq,3
Cenpt,3
Cenpw,3
Cep104,3
Cep128,3
Cep19,3
Cep55,3
Cep57l1,3
Cep78,3
Cep83,3
Cep89,3
Cercam,3
Cers6,3
Cetn3,3
Cfap45,3
Cfb,3
Cfdp1,3
Cfp,3
Chac1,3
Chaf1a,3
Chaf1b,3
Chchd1,3
Chchd6,3
Chd4,3
Chek1,3
Chek2,3
Chtf18,3
Cirh1a,3
Cit,3
Cited2,3
Ckap2l,3
Ckap5,3
Clec10a,3
Clec11a,3
Clhc1,3
Clic4,3
Cln6,3
Clns1a,3
Clspn,3
Clstn3,3
Cltb,3
Cmbl,3
Cmc1,3
Cmpk2,3
Cnn3,3
Cnot6,3
Coa3,3
Coa4,3
Coa5,3
Cobll1,3
Col2a1,3
Commd1,3
Cope,3
Cops2,3
Cops3,3
Cops5,3
Cops6,3
Cops8,3
Copz1,3
Coq7,3
Coro1c,3
Cox14,3
Cox19,3
Cox4i1,3
Cox5a,3
Cox5b,3
Cox6a1,3
Cox6b1,3
Cox6c,3
Cox7a1,3
Cox7c,3
Cox8a,3
Crocc,3
Cs,3
Csde1,3
Csnk1d,3
Csrp1,3
Csrp2,3
Cstb,3
Ctdsp1,3
Ctdsp2,3
Ctdspl,3
Ctnnbl1,3
Ctps,3
Cul4b,3
Cul7,3
Cuta,3
Cwc22,3
Cyc1,3
Cytl1,3
D17Wsu104e,3
D2Wsu81e,3
D8Ertd738e,3
Dab2,3
Dab2ip,3
Dars,3
Dbf4,3
Dbi,3
Dcaf7,3
Dcbld1,3
Dcp2,3
Dcps,3
Dctd,3
Dctn3,3
Dctpp1,3
Ddah1,3
Ddx1,3
Ddx11,3
Ddx41,3
Ddx46,3
Ddx54,3
Def6,3
Dek,3
Depdc1b,3
Dera,3
Dgcr6,3
Dgcr8,3
Dhps,3
Dhrs4,3
Dhrsx,3
Dhx29,3
Diap3,3
Dis3l,3
Dlgap5,3
Dlk1,3
Dlst,3
Dnaic1,3
Dnajc11,3
Dnajc19,3
Dnajc2,3
Dnajc8,3
Dnase1l3,3
Dnmt1,3
Dnph1,3
Dnttip1,3
Dok2,3
Dok4,3
Dpm3,3
Dpp3,3
Dpp7,3
Dpp8,3
Dpp9,3
Dpy30,3
Drosha,3
Drp2,3
Dscc1,3
Dsn1,3
Dtnbp1,3
Dtymk,3
Dusp23,3
Dusp4,3
Dync1i2,3
Dync2h1,3
Dynll2,3
Dynlrb1,3
Dyrk3,3
E2f1,3
E2f6,3
E2f8,3
Ece1,3
Ece2,3
Echs1,3
Eci1,3
Ect2,3
Ednra,3
Ednrb,3
Eef1a1,3
Eef1e1,3
Eef1g,3
Efcab11,3
Eftud2,3
Egfl7,3
Ehd1,3
Eif1a,3
Eif2b1,3
Eif2b5,3
Eif2s3x,3
Eif3h,3
Eif3i,3
Eif3k,3
Eif3l,3
Eif4a1,3
Eif4a3,3
Eif4enif1,3
Eif4g1,3
Eif5a,3
Elmo2,3
Elof1,3
Elovl6,3
Elp6,3
Emb,3
Emc2,3
Emc6,3
Emilin1,3
Emilin2,3
Eml3,3
Emp1,3
Emp3,3
Enho,3
Eno1b,3
Enpp7,3
Entpd7,3
Erh,3
Eri3,3
Esco2,3
Etf1,3
Etfa,3
Etfb,3
Ethe1,3
Ets2,3
Eya3,3
Ezh2,3
Ezr,3
F2r,3
Fabp5,3
Fah,3
Fahd2a,3
Fam107b,3
Fam109b,3
Fam110b,3
Fam132a,3
Fam136a,3
Fam162a,3
Fam198b,3
Fam63a,3
Fam64a,3
Fam65a,3
Fam65b,3
Fam83d,3
Fam86,3
Fam92a,3
Fancd2,3
Fanci,3
Fancm,3
Farsb,3
Fbl,3
Fbll1,3
Fbxo21,3
Fbxw8,3
Fem1b,3
Fen1,3
Fgd1,3
Fignl1,3
Fkbp1a,3
Fkbp8,3
Flna,3
Flot2,3
Fn1,3
Fntb,3
Foxm1,3
Foxred2,3
Ftl1,3
Fxr1,3
Fxyd5,3
G6pdx,3
Gale,3
Galk1,3
Gapdh,3
Gas2l3,3
Gas7,3
Gas8,3
Gatad1,3
Gemin6,3
Gemin7,3
Gfm1,3
Gfm2,3
Gga2,3
Gimap4,3
Gins1,3
Gins2,3
Gins4,3
Gja1,3
Glipr2,3
Glo1,3
Glrx,3
Glrx5,3
Gm10145,3
Gm10224,3
Gm10705,3
Gm10913,3
Gm11978,3
Gm13981,3
Gm15466,3
Gm16379,3
Gm17296,3
Gm1943,3
Gm3258,3
Gm5637,3
Gm5908,3
Gm6132,3
Gm684,3
Gm8210,3
Gm8213,3
Gnai2,3
Gng12,3
Gng2,3
Gnl3,3
Gnptab,3
Gosr2,3
Gp49a,3
Gpatch4,3
Gpc1,3
Gpn3,3
Gpr19,3
Gpsm2,3
Gpx1,3
Gpx4,3
Grb10,3
Grk5,3
Gspt2,3
Gss,3
Gstm1,3
Gstm2,3
Gsto1,3
Gstz1,3
Gtf2f1,3
Gtf2f2,3
Gtf2h1,3
Gtf2h4,3
Gtf3c1,3
Gtf3c3,3
Gtf3c5,3
Gtpbp8,3
Gtse1,3
Gyg,3
Gypc,3
H19,3
H1f0,3
H2afx,3
Hat1,3
Haus1,3
Haus4,3
Haus5,3
Haus8,3
Hdac3,3
Hddc2,3
Hdgf,3
Helb,3
Hic2,3
Hint1,3
Hipk2,3
Hirip3,3
Hist1h1b,3
Hist1h2af,3
Hist1h2ah,3
Hist1h2ak,3
Hist1h2an,3
Hist1h3a,3
Hist1h3c,3
Hist1h3d,3
Hist1h3g,3
Hist1h4i,3
Hist1h4j,3
Hist2h2ab,3
Hist2h2ac,3
Hlx,3
Hmgb2,3
Hmgcs1,3
Hmgn1,3
Hmgn2,3
Hmgn5,3
Hn1,3
Hn1l,3
Hnrnpab,3
Hnrnpc,3
Hnrnpll,3
Hnrnpm,3
Homer1,3
Hprt,3
Hras,3
Hs2st1,3
Hs3st1,3
Hsp90ab1,3
Hspa12b,3
